gene.symbol.x	ID	chebi.name	chebi.identifier	edge_db	row	gene.symbol.y	analyte1	column	analyte2	cor	p	n	p_adj	edge	chebi.name.child	chebi.id.child	identifier.rank	length.child	chebi.id.ancestor	length.ancestor	chebi.name.ancestor	edge_ancestor2	database
NXN	RHEA:18749	NAD(+)	CHEBI:57540	NXN_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SMYD5	RHEA:64456	S-adenosyl-L-homocysteine	CHEBI:57856	SMYD5_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:15565	an N-acyl-L-amino acid	CHEBI:59874	PM20D1_CHEBI:59874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:15565	a carboxylate	CHEBI:29067	PM20D1_CHEBI:29067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:15565	an L-alpha-amino acid	CHEBI:59869	PM20D1_CHEBI:59869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:54184	a carboxylate	CHEBI:29067	PM20D1_CHEBI:29067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51300	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51300	L-phenylalanine	CHEBI:58095	PM20D1_CHEBI:58095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51360	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51360	L-leucine	CHEBI:57427	PM20D1_CHEBI:57427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64124	hexadecanoate	CHEBI:7896	PM20D1_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64124	L-phenylalanine	CHEBI:58095	PM20D1_CHEBI:58095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64128	L-phenylalanine	CHEBI:58095	PM20D1_CHEBI:58095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64128	octadecanoate	CHEBI:25629	PM20D1_CHEBI:25629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64132	L-phenylalanine	CHEBI:58095	PM20D1_CHEBI:58095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64136	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64136	L-asparagine	CHEBI:58048	PM20D1_CHEBI:58048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51316	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64192	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64192	L-lysine	CHEBI:32551	PM20D1_CHEBI:32551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64144	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64144	L-methionine	CHEBI:57844	PM20D1_CHEBI:57844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51352	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51352	L-serine	CHEBI:33384	PM20D1_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64176	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64176	L-tryptophan	CHEBI:57912	PM20D1_CHEBI:57912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64184	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64184	L-tyrosine	CHEBI:58315	PM20D1_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51356	(9Z)-octadecenoate	CHEBI:30823	PM20D1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:64116	L-serine	CHEBI:33384	PM20D1_CHEBI:33384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PM20D1	RHEA:51312	L-phenylalanine	CHEBI:58095	PM20D1_CHEBI:58095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NADSYN1	RHEA:24384	AMP	CHEBI:456215	NADSYN1_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NADSYN1	RHEA:24384	L-glutamate	CHEBI:29985	NADSYN1_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NADSYN1	RHEA:24384	NAD(+)	CHEBI:57540	NADSYN1_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GLYAT	RHEA:19869	an N-acylglycine	CHEBI:57670	GLYAT_CHEBI:57670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GLYAT	RHEA:18493	N-benzoylglycine	CHEBI:606565	GLYAT_CHEBI:606565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC25A24	RHEA:70259	AMP	CHEBI:456215	SLC25A24_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACSM5	RHEA:48340	a medium chain fatty acid	CHEBI:59558	ACSM5_CHEBI:59558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ACSM5	RHEA:48340	AMP	CHEBI:456215	ACSM5_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58360	2-oxoglutarate	CHEBI:16810	JMJD6_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58360	succinate	CHEBI:30031	JMJD6_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58348	2-oxoglutarate	CHEBI:16810	JMJD6_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58348	succinate	CHEBI:30031	JMJD6_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58472	2-oxoglutarate	CHEBI:16810	JMJD6_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58472	succinate	CHEBI:30031	JMJD6_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58784	2-oxoglutarate	CHEBI:16810	JMJD6_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
JMJD6	RHEA:58784	succinate	CHEBI:30031	JMJD6_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:38879	a fatty acid	CHEBI:28868	SLC27A4_CHEBI:28868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:45264	(9Z,12Z)-octadecadienoate	CHEBI:30245	SLC27A4_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:33655	(9Z)-octadecenoate	CHEBI:30823	SLC27A4_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:45256	hexadecanoate	CHEBI:7896	SLC27A4_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:15421	a long-chain fatty acid	CHEBI:57560	SLC27A4_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:15421	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:30751	hexadecanoate	CHEBI:7896	SLC27A4_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:30751	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:36139	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:33607	(9Z)-octadecenoate	CHEBI:30823	SLC27A4_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:33607	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:19713	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:54536	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A4	RHEA:33639	AMP	CHEBI:456215	SLC27A4_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PRMT9	RHEA:48108	S-adenosyl-L-homocysteine	CHEBI:57856	PRMT9_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ATPSCKMT	RHEA:54192	S-adenosyl-L-homocysteine	CHEBI:57856	ATPSCKMT_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GGT6	RHEA:23904	an alpha-amino acid	CHEBI:78608	GGT6_CHEBI:78608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GGT6	RHEA:28807	glutathione	CHEBI:57925	GGT6_CHEBI:57925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GGT6	RHEA:28807	L-cysteinylglycine	CHEBI:61694	GGT6_CHEBI:61694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GGT6	RHEA:28807	L-glutamate	CHEBI:29985	GGT6_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GGT6	RHEA:59468	L-glutamate	CHEBI:29985	GGT6_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAHD1	RHEA:19009	a carboxylate	CHEBI:29067	FAHD1_CHEBI:29067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAHD1	RHEA:19009	pyruvate	CHEBI:15361	FAHD1_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
FAHD1	RHEA:15641	pyruvate	CHEBI:15361	FAHD1_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH5	RHEA:49520	2-oxoglutarate	CHEBI:16810	ALKBH5_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ALKBH5	RHEA:49520	succinate	CHEBI:30031	ALKBH5_CHEBI:30031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ABHD17C	RHEA:19233	hexadecanoate	CHEBI:7896	ABHD17C_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:38879	a fatty acid	CHEBI:28868	SLC27A1_CHEBI:28868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:33655	(9Z)-octadecenoate	CHEBI:30823	SLC27A1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:45256	hexadecanoate	CHEBI:7896	SLC27A1_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:45264	(9Z,12Z)-octadecadienoate	CHEBI:30245	SLC27A1_CHEBI:30245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:15421	a long-chain fatty acid	CHEBI:57560	SLC27A1_CHEBI:57560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:15421	AMP	CHEBI:456215	SLC27A1_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:19713	AMP	CHEBI:456215	SLC27A1_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:54536	AMP	CHEBI:456215	SLC27A1_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC27A1	RHEA:33639	AMP	CHEBI:456215	SLC27A1_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:16769	alpha-D-glucose 1-phosphate	CHEBI:58601	PGM2L1_CHEBI:58601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:16769	(2R)-3-phosphoglycerate	CHEBI:58272	PGM2L1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:70911	alpha-D-glucose 6-phosphate	CHEBI:58225	PGM2L1_CHEBI:58225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:70911	(2R)-3-phosphoglycerate	CHEBI:58272	PGM2L1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:70899	(2R)-3-phosphoglycerate	CHEBI:58272	PGM2L1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:70903	(2R)-3-phosphoglycerate	CHEBI:58272	PGM2L1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PGM2L1	RHEA:70907	(2R)-3-phosphoglycerate	CHEBI:58272	PGM2L1_CHEBI:58272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IYD	RHEA:32479	L-tyrosine	CHEBI:58315	IYD_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IYD	RHEA:27453	L-tyrosine	CHEBI:58315	IYD_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IYD	RHEA:70343	L-tyrosine	CHEBI:58315	IYD_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IYD	RHEA:70347	L-tyrosine	CHEBI:58315	IYD_CHEBI:58315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DARS2	RHEA:19649	L-aspartate	CHEBI:29991	DARS2_CHEBI:29991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DARS2	RHEA:19649	AMP	CHEBI:456215	DARS2_CHEBI:456215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
NCEH1	RHEA:36403	a fatty acid	CHEBI:28868	NCEH1_CHEBI:28868	sp|Q8BLF1|NCEH1_MOUSE	NCEH1	protein	5-Aminovaleric acid	metabolite	-0.3237962769323	2.48348646454399e-5	163	0.0037330719516942	NCEH1_5-Aminovaleric acid	5-aminopentanoate	CHEBI:86394	primary	30	CHEBI:28868	22	fatty acid anion	NCEH1_5-Aminovaleric acid_CHEBI:28868	Rhea
NCEH1	RHEA:33875	(9Z)-octadecenoate	CHEBI:30823	NCEH1_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC25A47	RHEA:65408	NAD(+)	CHEBI:57540	SLC25A47_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
DHRS11	RHEA:24612	NAD(+)	CHEBI:57540	DHRS11_CHEBI:57540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
ARSK	RHEA:17261	a phenol	CHEBI:33853	ARSK_CHEBI:33853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
KYAT3	RHEA:65560	2-oxoglutarate	CHEBI:16810	KYAT3_CHEBI:16810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
KYAT3	RHEA:65560	L-glutamate	CHEBI:29985	KYAT3_CHEBI:29985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
KYAT3	RHEA:18121	a thiol	CHEBI:29256	KYAT3_CHEBI:29256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
KYAT3	RHEA:18121	pyruvate	CHEBI:15361	KYAT3_CHEBI:15361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
IDO2	RHEA:24536	L-tryptophan	CHEBI:57912	IDO2_CHEBI:57912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GADL1	RHEA:19497	L-aspartate	CHEBI:29991	GADL1_CHEBI:29991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GADL1	RHEA:16877	3-sulfino-L-alanine	CHEBI:61085	GADL1_CHEBI:61085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
GADL1	RHEA:16877	hypotaurine	CHEBI:57853	GADL1_CHEBI:57853	sp|Q80WP8|GADL1_MOUSE	GADL1	protein	Hypotaurine	metabolite	0.559874837780158	1.3855583347322e-13	148	8.25920425684038e-10	GADL1_Hypotaurine	hypotaurine zwitterion	CHEBI:57853	primary	12	CHEBI:57853	12	hypotaurine zwitterion	GADL1_Hypotaurine_CHEBI:57853	Rhea
GADL1	RHEA:25221	taurine	CHEBI:507393	GADL1_CHEBI:507393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC16A12	RHEA:73043	creatine	CHEBI:57947	SLC16A12_CHEBI:57947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC16A12	RHEA:73047	guanidinoacetate	CHEBI:57742	SLC16A12_CHEBI:57742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:15177	a fatty acid	CHEBI:28868	PNPLA7_CHEBI:28868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:40807	(9Z)-octadecenoate	CHEBI:30823	PNPLA7_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:40895	(9Z)-octadecenoate	CHEBI:30823	PNPLA7_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:40499	(9Z)-octadecenoate	CHEBI:30823	PNPLA7_CHEBI:30823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:40435	hexadecanoate	CHEBI:7896	PNPLA7_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:49092	hexadecanoate	CHEBI:7896	PNPLA7_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
PNPLA7	RHEA:49092	sn-glycerol 3-phosphate	CHEBI:57597	PNPLA7_CHEBI:57597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CYP4V2	RHEA:38947	dodecanoate	CHEBI:18262	CYP4V2_CHEBI:18262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CYP4V2	RHEA:40203	tetradecanoate	CHEBI:30807	CYP4V2_CHEBI:30807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CYP4V2	RHEA:40199	hexadecanoate	CHEBI:7896	CYP4V2_CHEBI:7896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
SLC25A26	RHEA:75479	S-adenosyl-L-homocysteine	CHEBI:57856	SLC25A26_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CHSY3	RHEA:23428	UDP-alpha-D-glucuronate	CHEBI:58052	CHSY3_CHEBI:58052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
CHSY3	RHEA:54996	UDP-alpha-D-glucuronate	CHEBI:58052	CHSY3_CHEBI:58052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TRMT10C	RHEA:43148	S-adenosyl-L-homocysteine	CHEBI:57856	TRMT10C_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
TRMT10C	RHEA:43156	S-adenosyl-L-homocysteine	CHEBI:57856	TRMT10C_CHEBI:57856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Rhea
